time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.100859943831,0.13610635869,11.8460627777,0.0197390754331,6.27115449888,0.0,0.18933576999,0.254096557788,2.89424808705,-0.00220316125065,0.0411263551376,0.0,449.52282841730494,451.54906977511564,450.3946862702248,451.1861065730031
1.3800000000000008,0.112503443308,0.151836054425,12.0266471003,0.0200991715232,6.27386786769,0.0,0.198457590383,0.27023218073,3.12463144383,0.0187524065216,0.0523615585924,0.0,483.22084583143686,484.0680317592366,483.8119343167241,485.38706606771524
1.4400000000000008,0.124615797624,0.168527028017,12.2200471839,0.0210349995132,6.27666417495,0.0,0.204932138944,0.286242623607,3.32148707407,0.00839244749119,0.0314537062878,0.0,476.3765418141477,474.77617464170885,475.9857439600998,475.1921278104882
1.5000000000000009,0.137033543932,0.186124948626,12.4217935685,0.0217750562005,6.27927990719,0.0,0.208759784245,0.300411476205,3.40315246884,0.0192376786076,0.0607308875733,0.0,439.52752566188707,441.94833597467806,442.168322963708,443.06079234110797
1.560000000000001,0.149635638358,0.204678277031,12.6324550734,0.0225065624024,6.28275890689,0.0,0.210882164153,0.3181371819,3.61824069932,-0.00815167694771,0.0518305443675,0.0,483.7336070876519,483.06492075118194,482.6010136195575,480.52909125127275
1.620000000000001,0.162284047203,0.224177100267,12.8503111698,0.021935304746,0.00261105171511,0.0,0.210450846037,0.331772287803,3.64355113341,-0.0124107046764,0.0480961980427,0.0,425.551724802251,425.23367814890923,425.75405761086114,425.38960198049136
1.680000000000001,0.174842713107,0.244527811315,13.0717511508,0.0215579493085,0.0067267606513,0.0,0.207800477808,0.346522140528,3.73748071925,0.00377171646152,0.0928718879851,0.0,446.42056123575776,450.06249126705575,446.30394259951197,447.6229407076535
1.740000000000001,0.187122459686,0.265834421145,13.3023297036,0.0217665242997,0.0121422507005,0.0,0.200877742764,0.363707408255,3.94776561879,0.00287862930346,0.084442572403,0.0,483.06248247984036,482.43248740619185,483.59024245451667,483.52289350453066
1.8000000000000012,0.198881423839,0.288138449821,13.5437656402,0.022086643947,0.0174969295659,0.0,0.190520500959,0.379774627124,4.09956116602,0.00984458634502,0.097435894137,0.0,467.6478550491373,468.6650515923968,466.3174165157575,466.86119498295875
1.8600000000000012,0.209926334844,0.311379533423,13.7927175493,0.0223814532711,0.0230119263361,0.0,0.177066669295,0.394966346612,4.19846829467,-0.00743858698096,0.0776129136487,0.0,453.43931918064175,451.85071781063124,452.8655395803734,451.47304141936075
1.9200000000000013,0.220081253074,0.335508965212,14.0464823532,0.0218775895056,0.0273794129289,0.0,0.160998520738,0.409295265929,4.26012359351,-0.0103885697287,0.0607986622366,0.0,442.708341287192,441.32660228052464,441.1508199171354,440.90726210261516
1.9800000000000013,0.229186638834,0.360490039502,14.304075238,0.0209631033682,0.0310776996405,0.0,0.142165149197,0.423327400138,4.32605179251,-0.0273416746626,0.0632655482662,0.0,442.4536259903613,442.6594328188429,444.8833628576458,443.4930211708167
